datetime,symbol,open,high,low,close,volume
2020-09-05 19:00:00,BINANCE:BUSDUSDT,1.0,1.0007,0.9995,0.9999,80176072.31
2020-09-06 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0003,0.9997,1.0,65212667.08999999
2020-09-07 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0006,0.9998,1.0003,84402150.35000019
2020-09-08 19:00:00,BINANCE:BUSDUSDT,1.0003,1.0008,0.9995,0.9998,98176662.97999986
2020-09-09 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0001,0.9994,0.9997,86986091.24
2020-09-10 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0002,0.9995,0.9996,64527098.70000009
2020-09-11 19:00:00,BINANCE:BUSDUSDT,0.9995,1.0002,0.9995,0.9999,56745875.92999989
2020-09-12 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0004,0.9997,0.9999,70136332.21000008
2020-09-13 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0008,0.9996,0.9998,148065916.1499997
2020-09-14 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0002,0.9997,1.0001,106178334.78000005
2020-09-15 19:00:00,BINANCE:BUSDUSDT,1.0002,1.0006,0.9996,1.0001,95053058.1000003
2020-09-16 19:00:00,BINANCE:BUSDUSDT,1.0,1.0003,0.9995,0.9998,65784083.48000005
2020-09-17 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0002,0.9996,0.9998,75772577.67999993
2020-09-18 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0002,0.9998,1.0,43536351.37000002
2020-09-19 19:00:00,BINANCE:BUSDUSDT,1.0,1.0005,0.9999,1.0002,40787915.42000001
2020-09-20 19:00:00,BINANCE:BUSDUSDT,1.0002,1.0007,0.9998,1.0001,60859659.04999998
2020-09-21 19:00:00,BINANCE:BUSDUSDT,1.0002,1.0004,1.0,1.0001,51034159.77999994
2020-09-22 19:00:00,BINANCE:BUSDUSDT,1.0001,1.0006,0.9999,1.0003,57074343.32999992
2020-09-23 19:00:00,BINANCE:BUSDUSDT,1.0003,1.0005,0.9998,0.9998,53927934.11000005
2020-09-24 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0002,0.9995,0.9997,63338518.29999992
2020-09-25 19:00:00,BINANCE:BUSDUSDT,0.9996,1.0,0.9995,0.9999,50270023.27000001
2020-09-26 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0001,0.9996,1.0,52234089.02999994
2020-09-27 19:00:00,BINANCE:BUSDUSDT,1.0,1.0003,0.9997,1.0002,70623393.18999998
2020-09-28 19:00:00,BINANCE:BUSDUSDT,1.0002,1.0006,1.0,1.0,65824060.07000002
2020-09-29 19:00:00,BINANCE:BUSDUSDT,1.0001,1.0008,1.0,1.0,64717461.78000002
2020-09-30 19:00:00,BINANCE:BUSDUSDT,1.0,1.0008,0.9997,1.0004,77511808.6899999
2020-10-01 19:00:00,BINANCE:BUSDUSDT,1.0003,1.0008,0.9998,0.9999,68116926.47
2020-10-02 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0002,0.9997,0.9998,41300075.92000004
2020-10-03 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0,0.9997,0.9998,42833913.33999994
2020-10-04 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0002,0.9997,0.9998,47972933.7800001
2020-10-05 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0007,0.9997,1.0003,88155465.58999991
2020-10-06 19:00:00,BINANCE:BUSDUSDT,1.0003,1.0004,0.9999,1.0001,55240319.3499999
2020-10-07 19:00:00,BINANCE:BUSDUSDT,1.0001,1.0001,0.9996,0.9997,71883345.29000004
2020-10-08 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0,0.9994,0.9995,78629069.83000007
2020-10-09 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9999,0.9993,0.9996,74264397.64999998
2020-10-10 19:00:00,BINANCE:BUSDUSDT,0.9996,1.0001,0.9995,0.9999,55113735.79000001
2020-10-11 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0,0.9995,0.9995,75502496.07000002
2020-10-12 19:00:00,BINANCE:BUSDUSDT,0.9995,1.0,0.9995,0.9996,65167851.21000001
2020-10-13 19:00:00,BINANCE:BUSDUSDT,0.9997,0.9997,0.9994,0.9994,59948415.46999999
2020-10-14 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9998,0.9993,0.9995,60961306.0299999
2020-10-15 19:00:00,BINANCE:BUSDUSDT,0.9996,0.9998,0.9993,0.9995,64272559.44999993
2020-10-16 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9998,0.9994,0.9998,34509404.90999997
2020-10-17 19:00:00,BINANCE:BUSDUSDT,0.9998,0.9998,0.9994,0.9996,27325686.63000001
2020-10-18 19:00:00,BINANCE:BUSDUSDT,0.9996,0.9999,0.9993,0.9996,50600285.7800001
2020-10-19 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9997,0.9991,0.9991,56440534.69000001
2020-10-20 19:00:00,BINANCE:BUSDUSDT,0.9991,0.9994,0.9969,0.9977,96603807.87000018
2020-10-21 19:00:00,BINANCE:BUSDUSDT,0.9977,0.9992,0.9975,0.9987,125011768.2100002
2020-10-22 19:00:00,BINANCE:BUSDUSDT,0.9987,0.9997,0.9986,0.9991,74015812.62999994
2020-10-23 19:00:00,BINANCE:BUSDUSDT,0.9992,0.9992,0.9987,0.9991,37994197.48
2020-10-24 19:00:00,BINANCE:BUSDUSDT,0.999,0.9995,0.9988,0.9991,43080918.17000007
2020-10-25 19:00:00,BINANCE:BUSDUSDT,0.9992,0.9996,0.9988,0.999,58686479.90000002
2020-10-26 19:00:00,BINANCE:BUSDUSDT,0.9989,0.9997,0.9988,0.9994,69812033.47999997
2020-10-27 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9999,0.9994,0.9997,67939828.38000003
2020-10-28 19:00:00,BINANCE:BUSDUSDT,0.9996,1.0,0.9992,0.9993,60397591.82999998
2020-10-29 19:00:00,BINANCE:BUSDUSDT,0.9993,0.9997,0.999,0.9992,71618861.62999998
2020-10-30 19:00:00,BINANCE:BUSDUSDT,0.9992,0.9996,0.999,0.9991,50207033.98
2020-10-31 19:00:00,BINANCE:BUSDUSDT,0.9991,0.9995,0.9991,0.9994,37277904.81999999
2020-11-01 18:00:00,BINANCE:BUSDUSDT,0.9993,0.9996,0.9991,0.9992,75100929.87000005
2020-11-02 18:00:00,BINANCE:BUSDUSDT,0.9992,1.0,0.9992,0.9994,78861556.24
2020-11-03 18:00:00,BINANCE:BUSDUSDT,0.9995,0.9997,0.9988,0.9988,95132150.99000005
2020-11-04 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9995,0.9982,0.9984,115803875.0799998
2020-11-05 18:00:00,BINANCE:BUSDUSDT,0.9985,0.9992,0.9984,0.9987,111491020.29000005
2020-11-06 18:00:00,BINANCE:BUSDUSDT,0.9987,0.9997,0.9983,0.9989,123621382.02000009
2020-11-07 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9994,0.9987,0.9992,68858701.94000013
2020-11-08 18:00:00,BINANCE:BUSDUSDT,0.9992,0.9997,0.9988,0.999,106437943.05
2020-11-09 18:00:00,BINANCE:BUSDUSDT,0.9991,0.9995,0.9989,0.9991,83196814.52999987
2020-11-10 18:00:00,BINANCE:BUSDUSDT,0.999,0.9992,0.9984,0.9989,90599607.8399999
2020-11-11 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9992,0.9981,0.999,96808736.53000014
2020-11-12 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9993,0.9987,0.9989,90059444.03000014
2020-11-13 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9995,0.9989,0.9992,66107183.11000011
2020-11-14 18:00:00,BINANCE:BUSDUSDT,0.9991,0.9994,0.999,0.9993,61622586.83999996
2020-11-15 18:00:00,BINANCE:BUSDUSDT,0.9993,0.9999,0.9992,0.9995,107451142.57999992
2020-11-16 18:00:00,BINANCE:BUSDUSDT,0.9996,0.9998,0.9987,0.999,137772368.17000014
2020-11-17 18:00:00,BINANCE:BUSDUSDT,0.999,0.9995,0.9987,0.9992,173466396.03999984
2020-11-18 18:00:00,BINANCE:BUSDUSDT,0.9992,0.9995,0.9988,0.9989,107021276.14000015
2020-11-19 18:00:00,BINANCE:BUSDUSDT,0.9989,0.9994,0.9988,0.9992,143625305.6200001
2020-11-20 18:00:00,BINANCE:BUSDUSDT,0.9992,0.9994,0.9985,0.9992,153440587.41999987
2020-11-21 18:00:00,BINANCE:BUSDUSDT,0.9992,0.9998,0.9986,0.9988,176332301.48000008
2020-11-22 18:00:00,BINANCE:BUSDUSDT,0.9988,0.9994,0.9987,0.9991,183000728.65000018
