,symbol,open,high,low,close,volume
2021-02-25,BINANCE:XLMDOWNUSDT,0.0151,0.0169,0.012,0.0121,128932.0421
2021-02-26,BINANCE:XLMDOWNUSDT,0.01202,0.01202,0.008,0.0091,411452.3278
2021-02-27,BINANCE:XLMDOWNUSDT,0.0091,0.01239,0.0085,0.01086,312880.7822
2021-02-28,BINANCE:XLMDOWNUSDT,0.01084,0.0112,0.00909,0.0095,186717.6824
2021-03-01,BINANCE:XLMDOWNUSDT,0.0094,0.01124,0.00908,0.01018,123540.4632
2021-03-02,BINANCE:XLMDOWNUSDT,0.01018,0.01049,0.00927,0.01009,69048.038
2021-03-03,BINANCE:XLMDOWNUSDT,0.01013,0.01099,0.0098,0.0102,40736.6909
2021-03-04,BINANCE:XLMDOWNUSDT,0.01025,0.01216,0.01023,0.0107,80834.643
2021-03-05,BINANCE:XLMDOWNUSDT,0.01078,0.01164,0.01055,0.01099,28916.1465
2021-03-06,BINANCE:XLMDOWNUSDT,0.01101,0.01101,0.0096,0.01032,46326.4625
2021-03-07,BINANCE:XLMDOWNUSDT,0.0103,0.011,0.00979,0.01001,43334.2975
2021-03-08,BINANCE:XLMDOWNUSDT,0.00998,0.01035,0.0089,0.00905,89948.4138
2021-03-09,BINANCE:XLMDOWNUSDT,0.00909,0.0107,0.00903,0.0105,52961.6102
2021-03-10,BINANCE:XLMDOWNUSDT,0.01051,0.0114,0.01038,0.0108,41140.9538
2021-03-11,BINANCE:XLMDOWNUSDT,0.01076,0.01295,0.0107,0.01217,50058.0399
2021-03-12,BINANCE:XLMDOWNUSDT,0.0123,0.01308,0.01015,0.0105,49925.1599
2021-03-13,BINANCE:XLMDOWNUSDT,0.01055,0.01192,0.0105,0.0119,20562.8661
2021-03-14,BINANCE:XLMDOWNUSDT,0.01198,0.01349,0.01124,0.01235,34433.299
2021-03-15,BINANCE:XLMDOWNUSDT,0.01232,0.01315,0.01036,0.01158,49979.9229
2021-03-16,BINANCE:XLMDOWNUSDT,0.01159,0.01229,0.01102,0.01111,26870.271
2021-03-17,BINANCE:XLMDOWNUSDT,0.01113,0.01186,0.01078,0.01184,70971.7375
2021-03-18,BINANCE:XLMDOWNUSDT,0.0119,0.01235,0.01135,0.01188,33673.8646
2021-03-19,BINANCE:XLMDOWNUSDT,0.01194,0.0122,0.00912,0.01038,79745.684
2021-03-20,BINANCE:XLMDOWNUSDT,0.01039,0.01167,0.00994,0.0111,41915.0825
2021-03-21,BINANCE:XLMDOWNUSDT,0.01109,0.01189,0.00998,0.01176,47403.4498
2021-03-22,BINANCE:XLMDOWNUSDT,0.01177,0.01204,0.01095,0.01166,16033.3008
2021-03-23,BINANCE:XLMDOWNUSDT,0.01172,0.0151,0.01131,0.0139,24999.5449
2021-03-24,BINANCE:XLMDOWNUSDT,0.014,0.0157,0.01319,0.01391,51771.8924
2021-03-25,BINANCE:XLMDOWNUSDT,0.01392,0.01401,0.01174,0.01207,31906.8635
2021-03-26,BINANCE:XLMDOWNUSDT,0.012,0.01318,0.0116,0.0123,20734.2082
2021-03-27,BINANCE:XLMDOWNUSDT,0.01226,0.01263,0.0099,0.0107,146325.1694
2021-03-28,BINANCE:XLMDOWNUSDT,0.01071,0.01101,0.00992,0.01038,44821.6717
2021-03-29,BINANCE:XLMDOWNUSDT,0.01041,0.01086,0.01001,0.01071,11610.8232
2021-03-30,BINANCE:XLMDOWNUSDT,0.0107,0.012,0.01046,0.0105,27006.3156
2021-03-31,BINANCE:XLMDOWNUSDT,0.01047,0.0108,0.00937,0.00962,29331.9312
2021-04-01,BINANCE:XLMDOWNUSDT,0.00963,0.00963,0.00736,0.00865,82631.2432
2021-04-02,BINANCE:XLMDOWNUSDT,0.00865,0.01017,0.0079,0.01006,48383.8365
2021-04-03,BINANCE:XLMDOWNUSDT,0.0101,0.01038,0.00837,0.00867,34717.8813
2021-04-04,BINANCE:XLMDOWNUSDT,0.00867,0.00896,0.00444,0.00474,343821.9526
2021-04-05,BINANCE:XLMDOWNUSDT,0.00474,0.00576,0.00394,0.00457,560079.7259
2021-04-06,BINANCE:XLMDOWNUSDT,0.00456,0.0065,0.0045,0.00596,358061.4067
2021-04-07,BINANCE:XLMDOWNUSDT,0.005959,0.00628,0.00514,0.00514,121441.7595
2021-04-08,BINANCE:XLMDOWNUSDT,0.00513,0.005919,0.005044,0.005691,36785.1001
2021-04-09,BINANCE:XLMDOWNUSDT,0.00568,0.005795,0.00339,0.00378,235773.0005
2021-04-10,BINANCE:XLMDOWNUSDT,0.003803,0.00388,0.002691,0.003358,799450.2519
2021-04-11,BINANCE:XLMDOWNUSDT,0.00338,0.003679,0.0031,0.00333,249767.6247
2021-04-12,BINANCE:XLMDOWNUSDT,0.00335,0.00355,0.002204,0.002463,333877.0518
2021-04-13,BINANCE:XLMDOWNUSDT,0.00247,0.00311,0.002179,0.002678,357090.2057
2021-04-14,BINANCE:XLMDOWNUSDT,0.00267,0.002868,0.002566,0.002664,143271.207
2021-04-15,BINANCE:XLMDOWNUSDT,0.002671,0.00335,0.002543,0.0029,148382.2973
2021-04-16,BINANCE:XLMDOWNUSDT,0.002927,0.00316,0.002554,0.003146,116329.0921
2021-04-17,BINANCE:XLMDOWNUSDT,0.003153,0.0051,0.002903,0.003022,223649.9688
2021-04-18,BINANCE:XLMDOWNUSDT,0.002985,0.00381,0.002698,0.003678,136118.9856
2021-04-19,BINANCE:XLMDOWNUSDT,0.00367,0.004152,0.003181,0.003244,119246.2187
