,symbol,open,high,low,close,volume
2021-01-28,COINBASE:COMPUSD,252.43,304.18,236.11,295.55,81.6236
2021-01-29,COINBASE:COMPUSD,295.54,340.01,278.76,338.27,134.1304
2021-01-30,COINBASE:COMPUSD,338.22,349.49,305.05,347.35,70.3007
2021-01-31,COINBASE:COMPUSD,347.35,377.1,330.67,362.01,79.0553
2021-02-01,COINBASE:COMPUSD,361.81,365.17,336.12,356.48,35.5417
2021-02-02,COINBASE:COMPUSD,356.48,390.0,343.0,389.94,43.1892
2021-02-03,COINBASE:COMPUSD,389.75,499.37,380.5,455.17,163.7115
2021-02-04,COINBASE:COMPUSD,455.17,554.32,453.39,532.75,80.2569
2021-02-05,COINBASE:COMPUSD,532.25,550.0,440.68,464.99,78.1387
2021-02-06,COINBASE:COMPUSD,465.29,479.77,393.04,458.3,48.8555
2021-02-07,COINBASE:COMPUSD,458.35,497.89,442.4,455.2,51.2643
2021-02-08,COINBASE:COMPUSD,455.19,490.0,436.2,490.0,49.9526
2021-02-09,COINBASE:COMPUSD,489.65,528.41,442.07,473.03,59.465
2021-02-10,COINBASE:COMPUSD,473.2,525.69,456.0,501.77,53.7367
2021-02-11,COINBASE:COMPUSD,502.24,573.34,480.91,537.87,66.7061
2021-02-12,COINBASE:COMPUSD,538.14,558.9,498.27,511.68,32.7444
2021-02-13,COINBASE:COMPUSD,511.76,529.89,460.8,471.44,33.3363
2021-02-14,COINBASE:COMPUSD,471.84,506.26,400.0,461.35,59.9449
2021-02-15,COINBASE:COMPUSD,461.4,506.07,435.48,457.22,27.895
2021-02-16,COINBASE:COMPUSD,457.24,475.0,413.11,474.27,30.1292
2021-02-17,COINBASE:COMPUSD,474.67,481.73,451.01,456.77,18.4579
2021-02-18,COINBASE:COMPUSD,457.45,481.4,435.71,451.46,24.3798
2021-02-19,COINBASE:COMPUSD,451.62,506.64,430.0,453.66,51.1181
2021-02-20,COINBASE:COMPUSD,453.6,469.82,442.7,453.6,17.7726
2021-02-21,COINBASE:COMPUSD,453.79,470.0,375.0,422.65,70.7545
2021-02-22,COINBASE:COMPUSD,423.48,430.83,325.0,384.0,77.5635
2021-02-23,COINBASE:COMPUSD,384.35,461.27,366.73,438.11,53.7276
2021-02-24,COINBASE:COMPUSD,437.73,459.0,392.2,396.22,20.8034
2021-02-25,COINBASE:COMPUSD,397.11,423.0,370.03,397.68,32.1512
