,symbol,open,high,low,close,volume
2021-04-09,COINBASE:UNIUSD,29.5307,30.801,29.1796,29.7501,489.9155
2021-04-10,COINBASE:UNIUSD,29.7749,30.63,29.2069,29.9059,518.5688
2021-04-11,COINBASE:UNIUSD,29.9128,38.0911,29.5292,36.7001,2788.2952
2021-04-12,COINBASE:UNIUSD,36.7001,37.1236,34.1301,35.4266,1450.2015
2021-04-13,COINBASE:UNIUSD,35.4299,36.84,33.2502,36.037,1295.5268
2021-04-14,COINBASE:UNIUSD,36.0673,39.5364,35.5787,37.768,1176.1017
2021-04-15,COINBASE:UNIUSD,37.7736,38.2361,34.3037,36.2071,1118.2538
2021-04-16,COINBASE:UNIUSD,36.2034,37.5586,34.6801,34.7684,633.3663
2021-04-17,COINBASE:UNIUSD,34.7702,35.1327,27.25,31.7109,2477.4057
2021-04-18,COINBASE:UNIUSD,31.7037,32.716,29.485,31.381,961.1713
2021-04-19,COINBASE:UNIUSD,31.3793,32.28,28.2898,31.9838,1143.4051
2021-04-20,COINBASE:UNIUSD,31.9772,36.5263,30.56,33.404,1602.1247
2021-04-21,COINBASE:UNIUSD,33.447,38.4482,32.6901,33.9642,2897.4534
2021-04-22,COINBASE:UNIUSD,33.9501,34.8861,29.5368,33.0023,2055.9496
2021-04-23,COINBASE:UNIUSD,33.0023,33.0148,30.0,30.1914,642.2513
2021-04-24,COINBASE:UNIUSD,30.2319,34.8626,30.0317,34.3872,1379.4668
2021-04-25,COINBASE:UNIUSD,34.3832,38.5276,34.1447,38.1899,1584.5617
2021-04-26,COINBASE:UNIUSD,38.2107,40.6564,37.3577,39.6709,1199.6763
2021-04-27,COINBASE:UNIUSD,39.6662,42.98,37.8193,42.8911,1671.9209
2021-04-28,COINBASE:UNIUSD,42.9034,43.9473,39.5366,41.0919,975.5936
2021-04-29,COINBASE:UNIUSD,41.0863,41.4001,39.1121,40.6781,990.4656
2021-04-30,COINBASE:UNIUSD,40.672,41.3224,39.2435,40.3521,743.9661
2021-05-01,COINBASE:UNIUSD,40.3521,43.3037,39.3181,42.6666,1127.2647
2021-05-02,COINBASE:UNIUSD,42.6529,45.0239,41.2121,42.3508,1520.3779
2021-05-03,COINBASE:UNIUSD,42.3267,44.64,39.7,43.1305,2138.5366
2021-05-04,COINBASE:UNIUSD,43.1254,44.9265,41.5141,42.4676,1763.8692
2021-05-05,COINBASE:UNIUSD,42.4781,42.5889,39.9014,40.2343,1487.792
2021-05-06,COINBASE:UNIUSD,40.2489,41.25,38.0689,39.7486,1188.4124
2021-05-07,COINBASE:UNIUSD,39.7607,41.2996,39.2217,40.5791,863.6008
2021-05-08,COINBASE:UNIUSD,40.5688,40.7575,38.11,39.4614,928.5429
2021-05-09,COINBASE:UNIUSD,39.4828,41.2294,33.56,36.4121,1517.2972
2021-05-10,COINBASE:UNIUSD,36.3988,38.5938,35.4748,38.587,931.4608
2021-05-11,COINBASE:UNIUSD,38.5645,44.0495,35.8701,37.0508,2479.8275
2021-05-12,COINBASE:UNIUSD,37.0512,40.3566,34.1,37.3176,2579.976
2021-05-13,COINBASE:UNIUSD,37.3215,40.9364,37.1029,40.4393,694.6757
2021-05-14,COINBASE:UNIUSD,40.4548,42.4117,36.5363,36.537,1044.2971
2021-05-15,COINBASE:UNIUSD,36.6282,39.4295,34.5,36.6235,813.9421
2021-05-16,COINBASE:UNIUSD,36.619,36.619,31.7502,33.2527,1488.4264
